Options for the verification:
  Generating some trace
  Search order is random depth first
  Using conservative space optimisation
  Seed is 1556221944
  State space representation uses minimal constraint systems
  Using HashMap + Compress integers for discrete state storage
[2K
Verifying formula 1 at ../queries/SN_100_135_4.q:1
 -- Throughput: 15481 states/sec, Load: 52 runs[K -- Throughput: 15364 states/sec, Load: 83 runs[K -- Throughput: 15483 states/sec, Load: 115 runs[K -- Throughput: 15137 states/sec, Load: 147 runs[K -- Throughput: 15503 states/sec, Load: 178 runs[K -- Throughput: 17305 states/sec, Load: 199 runs[K -- Throughput: 23688 states/sec, Load: 199 runs[K -- Throughput: 23757 states/sec, Load: 199 runs[K -- Throughput: 14829 states/sec, Load: 44 runs[K -- Throughput: 15460 states/sec, Load: 74 runs[K -- Throughput: 15473 states/sec, Load: 106 runs[K -- Throughput: 15304 states/sec, Load: 138 runs[K -- Throughput: 15307 states/sec, Load: 169 runs[K -- Throughput: 15411 states/sec, Load: 199 runs[K -- Throughput: 23571 states/sec, Load: 199 runs[K -- Throughput: 23518 states/sec, Load: 199 runs[K -- Throughput: 15217 states/sec, Load: 30 runs[K -- Throughput: 15273 states/sec, Load: 61 runs[K -- Throughput: 15466 states/sec, Load: 92 runs[K -- Throughput: 15248 states/sec, Load: 124 runs[K -- Throughput: 15460 states/sec, Load: 156 runs[K -- Throughput: 14837 states/sec, Load: 187 runs[K -- Throughput: 19367 states/sec, Load: 199 runs[K -- Throughput: 23740 states/sec, Load: 199 runs[K -- Throughput: 16983 states/sec, Load: 7 runs[K -- Throughput: 15205 states/sec, Load: 42 runs[K -- Throughput: 15372 states/sec, Load: 73 runs[K -- Throughput: 15360 states/sec, Load: 105 runs[K -- Throughput: 15180 states/sec, Load: 136 runs[K -- Throughput: 15286 states/sec, Load: 168 runs[K -- Throughput: 15207 states/sec, Load: 199 runs[K -- Throughput: 23713 states/sec, Load: 199 runs[K -- Throughput: 23568 states/sec, Load: 199 runs[K -- Throughput: 17906 states/sec, Load: 28 runs[K -- Throughput: 15424 states/sec, Load: 65 runs[K -- Throughput: 15396 states/sec, Load: 97 runs[K -- Throughput: 15317 states/sec, Load: 128 runs[K -- Throughput: 15330 states/sec, Load: 160 runs[K -- Throughput: 15323 states/sec, Load: 191 runs[K -- Throughput: 21148 states/sec, Load: 199 runs[K -- Throughput: 23585 states/sec, Load: 199 runs[K -- Throughput: 20331 states/sec, Load: 16 runs[K -- Throughput: 15343 states/sec, Load: 57 runs[K -- Throughput: 15270 states/sec, Load: 89 runs[K -- Throughput: 15372 states/sec, Load: 120 runs[K -- Throughput: 15409 states/sec, Load: 152 runs[K -- Throughput: 15426 states/sec, Load: 184 runs[K -- Throughput: 17509 states/sec, Load: 199 runs[K -- Throughput: 23775 states/sec, Load: 199 runs[K -- Throughput: 14237 states/sec, Load: 1 runs[K -- Throughput: 15414 states/sec, Load: 30 runs[K -- Throughput: 15419 states/sec, Load: 62 runs[K -- Throughput: 15384 states/sec, Load: 94 runs[K -- Throughput: 15337 states/sec, Load: 125 runs[K -- Throughput: 15361 states/sec, Load: 157 runs[K -- Throughput: 15385 states/sec, Load: 188 runs[K -- Throughput: 19687 states/sec, Load: 199 runs[K -- Throughput: 23540 states/sec, Load: 199 runs[K -- Throughput: 21563 states/sec, Load: 9 runs[K -- Throughput: 15428 states/sec, Load: 54 runs[K -- Throughput: 15316 states/sec, Load: 85 runs[K -- Throughput: 15407 states/sec, Load: 117 runs[K -- Throughput: 15374 states/sec, Load: 149 runs[K -- Throughput: 15262 states/sec, Load: 180 runs[K -- Throughput: 17622 states/sec, Load: 199 runs[K -- Throughput: 23751 states/sec, Load: 199 runs[K -- Throughput: 23749 states/sec, Load: 199 runs[K -- Throughput: 15622 states/sec, Load: 46 runs[K -- Throughput: 15342 states/sec, Load: 78 runs[K -- Throughput: 15462 states/sec, Load: 110 runs[K -- Throughput: 15325 states/sec, Load: 142 runs[K -- Throughput: 15371 states/sec, Load: 173 runs[K -- Throughput: 16358 states/sec, Load: 199 runs[K -- Throughput: 23512 states/sec, Load: 199 runs[K -- Throughput: 23768 states/sec, Load: 199 runs[K -- Throughput: 16994 states/sec, Load: 36 runs[K -- Throughput: 15220 states/sec, Load: 71 runs[K -- Throughput: 15420 states/sec, Load: 102 runs[K -- Throughput: 15282 states/sec, Load: 134 runs[K -- Throughput: 15448 states/sec, Load: 165 runs[K -- Throughput: 15325 states/sec, Load: 197 runs[K -- Throughput: 23028 states/sec, Load: 199 runs[K -- Throughput: 23684 states/sec, Load: 199 runs[K -- Throughput: 18497 states/sec, Load: 26 runs[K -- Throughput: 15290 states/sec, Load: 64 runs[K -- Throughput: 15363 states/sec, Load: 95 runs[K -- Throughput: 15469 states/sec, Load: 126 runs[K -- Throughput: 15333 states/sec, Load: 158 runs[K -- Throughput: 15463 states/sec, Load: 190 runs[K -- Throughput: 20162 states/sec, Load: 199 runs[K -- Throughput: 23628 states/sec, Load: 199 runs[K -- Throughput: 10357 states/sec, Load: 12 runs[K -- Throughput: 15480 states/sec, Load: 34 runs[K -- Throughput: 15485 states/sec, Load: 65 runs[K -- Throughput: 15511 states/sec, Load: 97 runs[K -- Throughput: 15374 states/sec, Load: 129 runs[K -- Throughput: 15456 states/sec, Load: 161 runs[K -- Throughput: 15527 states/sec, Load: 192 runs[K -- Throughput: 21346 states/sec, Load: 199 runs[K -- Throughput: 23875 states/sec, Load: 199 runs[K -- Throughput: 11799 states/sec, Load: 18 runs[K -- Throughput: 15414 states/sec, Load: 42 runs[K -- Throughput: 15493 states/sec, Load: 74 runs[K -- Throughput: 15553 states/sec, Load: 106 runs[K -- Throughput: 15497 states/sec, Load: 138 runs[K -- Throughput: 15530 states/sec, Load: 170 runs[K -- Throughput: 15941 states/sec, Load: 199 runs[K -- Throughput: 23695 states/sec, Load: 199 runs[K -- Throughput: 24004 states/sec, Load: 199 runs[K -- Throughput: 17496 states/sec, Load: 33 runs[K -- Throughput: 15377 states/sec, Load: 69 runs[K -- Throughput: 15487 states/sec, Load: 101 runs[K -- Throughput: 15475 states/sec, Load: 133 runs[K -- Throughput: 15394 states/sec, Load: 164 runs[K -- Throughput: 15608 states/sec, Load: 196 runs[K -- Throughput: 22704 states/sec, Load: 199 runs[K -- Throughput: 24009 states/sec, Load: 199 runs[K -- Throughput: 18831 states/sec, Load: 25 runs[K -- Throughput: 14715 states/sec, Load: 64 runs[K -- Throughput: 15533 states/sec, Load: 94 runs[K -- Throughput: 15604 states/sec, Load: 126 runs[K -- Throughput: 15530 states/sec, Load: 158 runs[K -- Throughput: 15571 states/sec, Load: 190 runs[K -- Throughput: 20482 states/sec, Load: 199 runs[K -- Throughput: 24072 states/sec, Load: 199 runs[K -- Throughput: 20924 states/sec, Load: 14 runs[K -- Throughput: 15568 states/sec, Load: 57 runs[K -- Throughput: 15552 states/sec, Load: 89 runs[K -- Throughput: 15473 states/sec, Load: 121 runs[K -- Throughput: 15579 states/sec, Load: 153 runs[K -- Throughput: 15435 states/sec, Load: 185 runs[K -- Throughput: 19194 states/sec, Load: 199 runs[K -- Throughput: 24204 states/sec, Load: 199 runs[K -- Throughput: 22591 states/sec, Load: 7 runs[K -- Throughput: 15574 states/sec, Load: 53 runs[K -- Throughput: 15540 states/sec, Load: 85 runs[K -- Throughput: 15402 states/sec, Load: 117 runs[K -- Throughput: 15405 states/sec, Load: 148 runs[K -- Throughput: 15560 states/sec, Load: 180 runs[K -- Throughput: 17960 states/sec, Load: 199 runs[K -- Throughput: 23978 states/sec, Load: 199 runs[K -- Throughput: 24022 states/sec, Load: 199 runs[K -- Throughput: 15743 states/sec, Load: 48 runs[K -- Throughput: 15545 states/sec, Load: 81 runs[K -- Throughput: 15554 states/sec, Load: 113 runs[K -- Throughput: 15630 states/sec, Load: 145 runs[K -- Throughput: 15537 states/sec, Load: 177 runs[K -- Throughput: 17281 states/sec, Load: 199 runs[K -- Throughput: 23746 states/sec, Load: 199 runs[K -- Throughput: 23931 states/sec, Load: 199 runs[K -- Throughput: 16298 states/sec, Load: 43 runs[K -- Throughput: 15757 states/sec, Load: 76 runs[K -- Throughput: 15484 states/sec, Load: 109 runs[K -- Throughput: 15631 states/sec, Load: 141 runs[K -- Throughput: 15649 states/sec, Load: 173 runs[K -- Throughput: 16567 states/sec, Load: 199 runs[K -- Throughput: 24064 states/sec, Load: 199 runs[K -- Throughput: 23818 states/sec, Load: 199 runs[K -- Throughput: 7994 states/sec, Load: 38 runs[K -- Throughput: 15642 states/sec, Load: 55 runs[K -- Throughput: 15681 states/sec, Load: 87 runs[K -- Throughput: 15494 states/sec, Load: 119 runs[K -- Throughput: 15607 states/sec, Load: 151 runs[K -- Throughput: 15602 states/sec, Load: 183 runs[K -- Throughput: 18628 states/sec, Load: 199 runs[K -- Throughput: 23951 states/sec, Load: 199 runs[K -- Throughput: 23254 states/sec, Load: 3 runs[K -- Throughput: 15497 states/sec, Load: 51 runs[K -- Throughput: 15701 states/sec, Load: 83 runs[K -- Throughput: 15603 states/sec, Load: 115 runs[K -- Throughput: 15544 states/sec, Load: 147 runs[K -- Throughput: 15654 states/sec, Load: 179 runs[K -- Throughput: 17878 states/sec, Load: 199 runs[K -- Throughput: 23949 states/sec, Load: 199 runs[K -- Throughput: 23863 states/sec, Load: 199 runs[K -- Throughput: 15835 states/sec, Load: 47 runs[K -- Throughput: 15671 states/sec, Load: 80 runs[K -- Throughput: 15659 states/sec, Load: 112 runs[K -- Throughput: 15599 states/sec, Load: 144 runs[K -- Throughput: 15618 states/sec, Load: 176 runs[K -- Throughput: 17300 states/sec, Load: 199 runs[K -- Throughput: 24064 states/sec, Load: 199 runs[K -- Throughput: 23830 states/sec, Load: 199 runs[K -- Throughput: 8562 states/sec, Load: 43 runs[K -- Throughput: 15666 states/sec, Load: 61 runs[K -- Throughput: 15701 states/sec, Load: 93 runs[K -- Throughput: 15540 states/sec, Load: 125 runs[K -- Throughput: 15634 states/sec, Load: 157 runs[K -- Throughput: 15651 states/sec, Load: 189 runs[K -- Throughput: 20190 states/sec, Load: 199 runs[K -- Throughput: 23897 states/sec, Load: 199 runs[K -- Throughput: 21089 states/sec, Load: 13 runs[K -- Throughput: 15583 states/sec, Load: 56 runs[K -- Throughput: 15732 states/sec, Load: 88 runs[K -- Throughput: 15554 states/sec, Load: 120 runs[K -- Throughput: 15548 states/sec, Load: 152 runs[K -- Throughput: 15543 states/sec, Load: 184 runs[K -- Throughput: 18887 states/sec, Load: 199 runs[K -- Throughput: 23859 states/sec, Load: 199 runs[K -- Throughput: 10159 states/sec, Load: 5 runs[K -- Throughput: 15585 states/sec, Load: 26 runs[K -- Throughput: 15570 states/sec, Load: 58 runs[K -- Throughput: 15666 states/sec, Load: 90 runs[K -- Throughput: 15595 states/sec, Load: 122 runs[K -- Throughput: 15539 states/sec, Load: 154 runs[K -- Throughput: 15661 states/sec, Load: 186 runs[K -- Throughput: 19589 states/sec, Load: 199 runs[K -- Throughput: 24115 states/sec, Load: 199 runs[K -- Throughput: 10427 states/sec, Load: 9 runs[K -- Throughput: 15696 states/sec, Load: 30 runs[K -- Throughput: 15681 states/sec, Load: 62 runs[K -- Throughput: 15645 states/sec, Load: 95 runs[K -- Throughput: 15681 states/sec, Load: 127 runs[K -- Throughput: 15607 states/sec, Load: 159 runs[K -- Throughput: 15587 states/sec, Load: 191 runs[K -- Throughput: 20797 states/sec, Load: 199 runs[K -- Throughput: 23883 states/sec, Load: 199 runs[K -- Throughput: 20452 states/sec, Load: 16 runs[K -- Throughput: 15644 states/sec, Load: 58 runs[K -- Throughput: 15566 states/sec, Load: 90 runs[K -- Throughput: 15513 states/sec, Load: 122 runs[K -- Throughput: 15566 states/sec, Load: 154 runs[K -- Throughput: 15532 states/sec, Load: 186 runs[K -- Throughput: 19264 states/sec, Load: 199 runs[K -- Throughput: 24021 states/sec, Load: 199 runs[K -- Throughput: 10088 states/sec, Load: 7 runs[K -- Throughput: 15547 states/sec, Load: 28 runs[K -- Throughput: 15704 states/sec, Load: 60 runs[K -- Throughput: 15627 states/sec, Load: 92 runs[K -- Throughput: 15462 states/sec, Load: 124 runs[K -- Throughput: 15643 states/sec, Load: 156 runs[K -- Throughput: 15527 states/sec, Load: 188 runs[K -- Throughput: 20169 states/sec, Load: 199 runs[K -- Throughput: 23932 states/sec, Load: 199 runs[K -- Throughput: 21409 states/sec, Load: 12 runs[K -- Throughput: 15635 states/sec, Load: 56 runs[K -- Throughput: 15608 states/sec, Load: 88 runs[K -- Throughput: 15533 states/sec, Load: 120 runs[K -- Throughput: 15667 states/sec, Load: 152 runs[K -- Throughput: 15504 states/sec, Load: 184 runs[K -- Throughput: 18970 states/sec, Load: 199 runs[K -- Throughput: 24032 states/sec, Load: 199 runs[K -- Throughput: 22808 states/sec, Load: 5 runs[K -- Throughput: 15580 states/sec, Load: 52 runs[K -- Throughput: 15539 states/sec, Load: 84 runs[K -- Throughput: 15550 states/sec, Load: 116 runs[K -- Throughput: 15512 states/sec, Load: 148 runs[K -- Throughput: 15564 states/sec, Load: 179 runs[K -- Throughput: 17712 states/sec, Load: 199 runs[K -- Throughput: 23934 states/sec, Load: 199 runs[K -- Throughput: 23689 states/sec, Load: 199 runs[K[2K -- Formula is satisfied.
(9000 runs)
Learning statistics for best strategy: 
	Number of resets: 0
	Number of iterations in last reset: 27
	Number of iterations in total: 27

 -- States explored : 4368906 states
 -- CPU user time used : 255720 ms
 -- Virtual memory used : 4371208 KiB
 -- Resident memory used : 4320380 KiB
[2K
Verifying formula 2 at ../queries/SN_100_135_4.q:2
 -- Throughput: 0 states/sec, Load: 2000 runs[K[2K -- Formula is satisfied.
Composer.Done:
[0]: (0,0) (204.2777695955,1)
[1]: (199.2624749595134,1)
[2]: (200.6171981715192,1)
[3]: (199.0446759201329,1)
[4]: (203.4602879602254,1)
[5]: (204.4970250551439,1)
[6]: (204.1598816598948,1)
[7]: (204.0307552114849,1)
[8]: (204.5741632712889,1)
[9]: (213.0255761410154,1)
[10]: (199.5144037663538,1)
[11]: (203.344206568922,1)
[12]: (200.7147771304673,1)
[13]: (200.5445793292861,1)
[14]: (200.140908592063,1)
[15]: (202.2638532719332,1)
[16]: (200.0126387220328,1)
[17]: (204.9526528688845,1)
[18]: (203.0890993117316,1)
[19]: (205.1380737619864,1)
[20]: (199.570709946534,1)
[21]: (200.0988421234528,1)
[22]: (199.2447317734114,1)
[23]: (203.3463861659129,1)
[24]: (200.8588756822892,1)
[25]: (202.3018376720437,1)
[26]: (212.167604322203,1)
[27]: (208.8317383401431,1)
[28]: (206.6104760451938,1)
[29]: (206.3801126552897,1)
[30]: (199.3979105258711,1)
[31]: (199.2524773005843,1)
[32]: (203.3394748373717,1)
[33]: (199.1288416084601,1)
[34]: (209.1838866009255,1)
[35]: (201.1928451406375,1)
[36]: (202.0858609454554,1)
[37]: (206.15929205378,1)
[38]: (214.0395038449983,1)
[39]: (199.3034943158086,1)
[40]: (205.3403189330317,1)
[41]: (200.1122100014539,1)
[42]: (206.0884953669284,1)
[43]: (203.6085010167501,1)
[44]: (205.0481417661688,1)
[45]: (201.4393629079584,1)
[46]: (204.2450859436844,1)
[47]: (208.0868380968296,1)
[48]: (200.5814916748258,1)
[49]: (202.4741477288223,1)
[50]: (199.527854624927,1)
[51]: (203.3501324478499,1)
[52]: (206.4214751319448,1)
[53]: (209.1297770573732,1)
[54]: (208.2453193753742,1)
[55]: (199.2832223399251,1)
[56]: (200.2290399374403,1)
[57]: (202.2396409217969,1)
[58]: (199.4726490899035,1)
[59]: (202.0150403474973,1)
[60]: (200.0777121235199,1)
[61]: (206.6667200547288,1)
[62]: (202.5314606190429,1)
[63]: (199.2709102243676,1)
[64]: (204.6466589511269,1)
[65]: (200.4505087436446,1)
[66]: (211.0729627846982,1)
[67]: (201.5082673412995,1)
[68]: (205.0173813635567,1)
[69]: (199.1859127243911,1)
[70]: (200.2712079805166,1)
[71]: (202.4424027641687,1)
[72]: (205.4280079988743,1)
[73]: (204.1630331866041,1)
[74]: (200.0265609540041,1)
[75]: (208.2147345258218,1)
[76]: (200.5117281466969,1)
[77]: (209.0408408492142,1)
[78]: (200.4379578845907,1)
[79]: (204.000256775844,1)
[80]: (201.0390023899407,1)
[81]: (199.9622204201825,1)
[82]: (199.6171490939458,1)
[83]: (202.1148485137311,1)
[84]: (202.0071767768541,1)
[85]: (203.0186007762073,1)
[86]: (205.6872783792387,1)
[87]: (199.1561232138904,1)
[88]: (200.6346142076527,1)
[89]: (199.1515476912148,1)
[90]: (199.0272665824511,1)
[91]: (202.0564851119661,1)
[92]: (211.0236100499717,1)
[93]: (204.1631116677684,1)
[94]: (207.2447379306555,1)
[95]: (199.0122405103338,1)
[96]: (204.4812641780932,1)
[97]: (204.2638755976306,1)
[98]: (200.2537913343442,1)
[99]: (203.4988844469359,1)
[100]: (205.6036150158317,1)
[101]: (200.7506089150845,1)
[102]: (204.7496727744463,1)
[103]: (200.1383498692704,1)
[104]: (203.64893511815,1)
[105]: (199.1620560725778,1)
[106]: (204.0279475709168,1)
[107]: (201.2520512242314,1)
[108]: (204.061137677399,1)
[109]: (202.0838550427453,1)
[110]: (201.6163927416617,1)
[111]: (201.3406999936092,1)
[112]: (200.9411529458344,1)
[113]: (199.4424911692134,1)
[114]: (202.1263982619196,1)
[115]: (205.1846895439646,1)
[116]: (203.8895593763921,1)
[117]: (199.0965752152127,1)
[118]: (200.0990829637359,1)
[119]: (204.3272565661738,1)
[120]: (199.0448955723121,1)
[121]: (205.250221553329,1)
[122]: (207.0139505282811,1)
[123]: (207.2326742011561,1)
[124]: (205.3348977269717,1)
[125]: (205.3422363939564,1)
[126]: (210.1646176877603,1)
[127]: (203.2307278966053,1)
[128]: (213.0800455211427,1)
[129]: (199.3914694184639,1)
[130]: (208.0638068609532,1)
[131]: (199.0849339168113,1)
[132]: (201.0346854085921,1)
[133]: (206.4437967372447,1)
[134]: (207.1168429619619,1)
[135]: (200.3312611290766,1)
[136]: (212.3377950640661,1)
[137]: (199.4771338065794,1)
[138]: (202.0744671590078,1)
[139]: (200.6506101019807,1)
[140]: (199.5387637183011,1)
[141]: (200.4359127672628,1)
[142]: (201.3602335385471,1)
[143]: (204.2692136713553,1)
[144]: (221.9862859288284,1)
[145]: (211.078805376954,1)
[146]: (206.0016781237331,1)
[147]: (199.4377887234235,1)
[148]: (200.0481240028363,1)
[149]: (201.1745038697191,1)
[150]: (203.0774553332139,1)
[151]: (202.1045387661161,1)
[152]: (199.1957273962071,1)
[153]: (205.6023961699683,1)
[154]: (213.1067367629009,1)
[155]: (200.9849419249917,1)
[156]: (217.6984389775199,1)
[157]: (207.7007587604403,1)
[158]: (209.0390832032533,1)
[159]: (205.0885085197064,1)
[160]: (202.2666021700337,1)
[161]: (199.2633419298422,1)
[162]: (199.522067590534,1)
[163]: (207.2541633316086,1)
[164]: (206.5135821138724,1)
[165]: (200.7329369954689,1)
[166]: (207.2195896870039,1)
[167]: (200.3334944247092,1)
[168]: (203.0575757869941,1)
[169]: (203.1376678356135,1)
[170]: (213.0742777164216,1)
[171]: (203.2699569773078,1)
[172]: (205.1360266404836,1)
[173]: (203.131369474339,1)
[174]: (203.2729788418968,1)
[175]: (203.34182053083,1)
[176]: (201.1360304105441,1)
[177]: (202.1504061567967,1)
[178]: (203.5702601939617,1)
[179]: (200.0790407957263,1)
[180]: (202.0907126085722,1)
[181]: (204.0463304608757,1)
[182]: (204.0529961801288,1)
[183]: (204.0919371227916,1)
[184]: (206.0320211327003,1)
[185]: (200.0183849033928,1)
[186]: (199.0788417175596,1)
[187]: (205.0786339645885,1)
[188]: (207.3887058319021,1)
[189]: (204.1050253605374,1)
[190]: (203.2952712391451,1)
[191]: (199.375550141399,1)
[192]: (202.2909496048358,1)
[193]: (200.6657634753142,1)
[194]: (199.3267985985844,1)
[195]: (208.5365101548516,1)
[196]: (199.0611384728464,1)
[197]: (207.5784115505348,1)
[198]: (205.563203605078,1)
[199]: (209.6382360994471,1)
[200]: (199.4087459521933,1)
[201]: (199.0798404265473,1)
[202]: (204.0180818348137,1)
[203]: (211.7039821488503,1)
[204]: (199.0257870106114,1)
[205]: (204.2629142023373,1)
[206]: (205.3996694151919,1)
[207]: (205.1086421354156,1)
[208]: (205.2137144303211,1)
[209]: (199.5211278741221,1)
[210]: (199.1116610832423,1)
[211]: (199.6503259050686,1)
[212]: (199.1896565894494,1)
[213]: (203.2927756333056,1)
[214]: (200.3426690940415,1)
[215]: (207.0028541958455,1)
[216]: (200.3429780990471,1)
[217]: (199.3391386335137,1)
[218]: (204.2595372636546,1)
[219]: (204.5673732738456,1)
[220]: (199.4501147482839,1)
[221]: (201.3361003806525,1)
[222]: (200.1779329391569,1)
[223]: (199.0688309652374,1)
[224]: (205.1285977693111,1)
[225]: (203.2868627433565,1)
[226]: (199.4238448257377,1)
[227]: (203.1884854647625,1)
[228]: (200.0842928036841,1)
[229]: (199.7750865139241,1)
[230]: (199.1299636860174,1)
[231]: (204.0832099637366,1)
[232]: (200.3010082360865,1)
[233]: (208.0882203999508,1)
[234]: (208.0709373706844,1)
[235]: (202.2226938431843,1)
[236]: (200.2816185824677,1)
[237]: (205.9452919810055,1)
[238]: (200.0727259609437,1)
[239]: (199.0213906430753,1)
[240]: (200.0787206758575,1)
[241]: (209.4068486266398,1)
[242]: (201.0175158105931,1)
[243]: (206.1883446468839,1)
[244]: (206.0276002617632,1)
[245]: (205.1787098056738,1)
[246]: (200.2296837481792,1)
[247]: (205.4423933084117,1)
[248]: (199.3490656823487,1)
[249]: (213.4289586651922,1)
[250]: (202.282866277714,1)
[251]: (201.0503389924641,1)
[252]: (199.1815618470799,1)
[253]: (200.5005143991751,1)
[254]: (201.3934695271999,1)
[255]: (205.0547656349968,1)
[256]: (199.4851575141606,1)
[257]: (200.6316470393857,1)
[258]: (200.1052578185237,1)
[259]: (202.2427797623976,1)
[260]: (205.092498714231,1)
[261]: (199.1127250559085,1)
[262]: (206.0720277640812,1)
[263]: (206.0898517003362,1)
[264]: (200.1166764208935,1)
[265]: (199.1205488768765,1)
[266]: (200.180099434288,1)
[267]: (205.5863857166241,1)
[268]: (206.1680048146925,1)
[269]: (200.5394735241362,1)
[270]: (202.1331688432424,1)
[271]: (199.0596726838122,1)
[272]: (204.4687245263258,1)
[273]: (201.0286085244969,1)
[274]: (204.3004687178741,1)
[275]: (203.2214729184198,1)
[276]: (209.5225539999036,1)
[277]: (199.6534683237839,1)
[278]: (203.0195646196681,1)
[279]: (205.451663122017,1)
[280]: (206.0718910975632,1)
[281]: (201.8802954570369,1)
[282]: (203.3857162339228,1)
[283]: (199.565051967594,1)
[284]: (202.1288398229055,1)
[285]: (200.2344438488551,1)
[286]: (199.204487898114,1)
[287]: (202.2102002298065,1)
[288]: (201.2379399496045,1)
[289]: (209.4616908190951,1)
[290]: (206.6908997428099,1)
[291]: (200.0588372365306,1)
[292]: (202.670491313758,1)
[293]: (202.2601103088057,1)
[294]: (199.5830135969974,1)
[295]: (201.5423157614615,1)
[296]: (200.3542925295972,1)
[297]: (199.152045199635,1)
[298]: (201.1708652967988,1)
[299]: (203.1333009220225,1)
[300]: (208.1119818746066,1)
[301]: (199.6218892131037,1)
[302]: (202.1668949078253,1)
[303]: (200.2125976594656,1)
[304]: (204.3544818327609,1)
[305]: (200.0062203355031,1)
[306]: (203.2982267222786,1)
[307]: (201.3136571314543,1)
[308]: (201.7647663014455,1)
[309]: (201.1378750284078,1)
[310]: (208.6325743590674,1)
[311]: (206.2724932140315,1)
[312]: (202.8127883292907,1)
[313]: (199.1671121618544,1)
[314]: (199.2324649541732,1)
[315]: (200.2337518227566,1)
[316]: (204.4541177907156,1)
[317]: (199.4695777176562,1)
[318]: (204.319038284999,1)
[319]: (204.7187512037423,1)
[320]: (217.3871495242024,1)
[321]: (202.0051964565634,1)
[322]: (203.5381906867877,1)
[323]: (199.0487407723405,1)
[324]: (203.3564877953042,1)
[325]: (200.2169062575708,1)
[326]: (204.177209135365,1)
[327]: (208.2557495765022,1)
[328]: (205.4891843513325,1)
[329]: (205.4941858963662,1)
[330]: (211.1073385829833,1)
[331]: (199.402935274637,1)
[332]: (199.2210488503537,1)
[333]: (200.0625015160167,1)
[334]: (199.2181169979824,1)
[335]: (217.2679130556869,1)
[336]: (202.1186881182987,1)
[337]: (204.1380956647909,1)
[338]: (201.0389780296243,1)
[339]: (201.2578369996579,1)
[340]: (208.9184302454391,1)
[341]: (199.8110297857637,1)
[342]: (218.2506227127193,1)
[343]: (204.3838273606142,1)
[344]: (208.0986468109776,1)
[345]: (203.0141342146832,1)
[346]: (200.733691961707,1)
[347]: (200.0144724177871,1)
[348]: (199.320215141689,1)
[349]: (202.6965097264275,1)
[350]: (202.0771134278377,1)
[351]: (208.0379631352204,1)
[352]: (201.1254976911413,1)
[353]: (206.0266926410063,1)
[354]: (201.0611438311013,1)
[355]: (205.3049274122725,1)
[356]: (199.7248497956496,1)
[357]: (200.1562729864538,1)
[358]: (203.2659604846323,1)
[359]: (200.3241770190116,1)
[360]: (210.6012296048424,1)
[361]: (204.1811450166609,1)
[362]: (203.0448684125652,1)
[363]: (204.0605083674406,1)
[364]: (199.3086013162033,1)
[365]: (203.0247137830556,1)
[366]: (204.0114198934012,1)
[367]: (205.9487100751391,1)
[368]: (199.4848340766449,1)
[369]: (206.177218565748,1)
[370]: (202.3058234906572,1)
[371]: (205.2465554264558,1)
[372]: (206.7060821180852,1)
[373]: (201.0077833504105,1)
[374]: (200.2111811728871,1)
[375]: (214.3296051387913,1)
[376]: (210.8641309144043,1)
[377]: (200.3549640042617,1)
[378]: (199.0196642616413,1)
[379]: (199.3485535383367,1)
[380]: (206.0793590997535,1)
[381]: (202.2096421731148,1)
[382]: (208.1511577020128,1)
[383]: (204.001818730958,1)
[384]: (202.464826145699,1)
[385]: (199.2322106894472,1)
[386]: (202.4057630669039,1)
[387]: (203.2710765053606,1)
[388]: (200.5573087291651,1)
[389]: (200.335534699055,1)
[390]: (202.236167595163,1)
[391]: (199.0048695745036,1)
[392]: (199.7139833118711,1)
[393]: (201.0006411930103,1)
[394]: (204.2692336376726,1)
[395]: (210.4522814572685,1)
[396]: (207.0101778308965,1)
[397]: (209.7725262556145,1)
[398]: (199.1702670202743,1)
[399]: (200.3341918759254,1)
[400]: (208.1543484527674,1)
[401]: (202.0662921185916,1)
[402]: (200.0597111783958,1)
[403]: (207.0086823086391,1)
[404]: (200.3407126283312,1)
[405]: (200.382314818903,1)
[406]: (202.0831680961467,1)
[407]: (204.2183021822664,1)
[408]: (207.466506037834,1)
[409]: (210.5748253207343,1)
[410]: (199.3101628786835,1)
[411]: (208.0099245091473,1)
[412]: (204.2265534935084,1)
[413]: (200.1231398488868,1)
[414]: (206.2216858328536,1)
[415]: (207.399933600555,1)
[416]: (206.1416567498575,1)
[417]: (200.703026195847,1)
[418]: (203.2371800006489,1)
[419]: (203.1421944173552,1)
[420]: (203.0691165081452,1)
[421]: (199.1175847386608,1)
[422]: (211.0388693481878,1)
[423]: (201.2511402793503,1)
[424]: (201.9308213985515,1)
[425]: (204.7166523365809,1)
[426]: (205.1182326678895,1)
[427]: (199.6812462715223,1)
[428]: (207.2693689923494,1)
[429]: (212.6244868424321,1)
[430]: (199.417442487165,1)
[431]: (200.4700518268396,1)
[432]: (209.8755050983394,1)
[433]: (199.0521666413444,1)
