Options for the verification:
  Generating some trace
  Search order is random depth first
  Using conservative space optimisation
  Seed is 1556228466
  State space representation uses minimal constraint systems
  Using HashMap + Compress integers for discrete state storage
[2K
Verifying formula 1 at ../queries/SN_100_69_4.q:1
 -- Throughput: 17706 states/sec, Load: 56 runs[K -- Throughput: 17908 states/sec, Load: 95 runs[K -- Throughput: 17816 states/sec, Load: 134 runs[K -- Throughput: 17609 states/sec, Load: 174 runs[K -- Throughput: 19257 states/sec, Load: 199 runs[K -- Throughput: 23424 states/sec, Load: 199 runs[K -- Throughput: 22004 states/sec, Load: 8 runs[K -- Throughput: 17677 states/sec, Load: 56 runs[K -- Throughput: 17846 states/sec, Load: 95 runs[K -- Throughput: 17831 states/sec, Load: 135 runs[K -- Throughput: 17636 states/sec, Load: 174 runs[K -- Throughput: 18964 states/sec, Load: 199 runs[K -- Throughput: 22950 states/sec, Load: 199 runs[K -- Throughput: 21231 states/sec, Load: 6 runs[K -- Throughput: 17664 states/sec, Load: 53 runs[K -- Throughput: 17428 states/sec, Load: 92 runs[K -- Throughput: 17715 states/sec, Load: 131 runs[K -- Throughput: 17534 states/sec, Load: 170 runs[K -- Throughput: 18813 states/sec, Load: 199 runs[K -- Throughput: 22935 states/sec, Load: 199 runs[K -- Throughput: 21486 states/sec, Load: 2 runs[K -- Throughput: 17498 states/sec, Load: 49 runs[K -- Throughput: 17723 states/sec, Load: 88 runs[K -- Throughput: 17442 states/sec, Load: 127 runs[K -- Throughput: 17655 states/sec, Load: 165 runs[K -- Throughput: 17920 states/sec, Load: 199 runs[K -- Throughput: 22976 states/sec, Load: 199 runs[K -- Throughput: 22972 states/sec, Load: 199 runs[K -- Throughput: 17850 states/sec, Load: 46 runs[K -- Throughput: 17375 states/sec, Load: 86 runs[K -- Throughput: 17509 states/sec, Load: 124 runs[K -- Throughput: 17276 states/sec, Load: 163 runs[K -- Throughput: 17527 states/sec, Load: 199 runs[K -- Throughput: 23066 states/sec, Load: 199 runs[K -- Throughput: 23061 states/sec, Load: 199 runs[K -- Throughput: 17008 states/sec, Load: 43 runs[K -- Throughput: 17441 states/sec, Load: 80 runs[K -- Throughput: 17333 states/sec, Load: 119 runs[K -- Throughput: 17179 states/sec, Load: 157 runs[K -- Throughput: 17350 states/sec, Load: 195 runs[K -- Throughput: 22097 states/sec, Load: 199 runs[K -- Throughput: 22985 states/sec, Load: 199 runs[K -- Throughput: 18983 states/sec, Load: 34 runs[K -- Throughput: 17220 states/sec, Load: 75 runs[K -- Throughput: 17220 states/sec, Load: 114 runs[K -- Throughput: 17194 states/sec, Load: 152 runs[K -- Throughput: 17204 states/sec, Load: 189 runs[K -- Throughput: 21242 states/sec, Load: 199 runs[K -- Throughput: 23156 states/sec, Load: 199 runs[K -- Throughput: 19692 states/sec, Load: 26 runs[K -- Throughput: 17177 states/sec, Load: 70 runs[K -- Throughput: 17101 states/sec, Load: 108 runs[K -- Throughput: 17257 states/sec, Load: 146 runs[K -- Throughput: 17094 states/sec, Load: 184 runs[K -- Throughput: 19955 states/sec, Load: 199 runs[K -- Throughput: 22770 states/sec, Load: 199 runs[K -- Throughput: 20567 states/sec, Load: 17 runs[K -- Throughput: 17215 states/sec, Load: 62 runs[K -- Throughput: 17253 states/sec, Load: 100 runs[K -- Throughput: 17054 states/sec, Load: 138 runs[K -- Throughput: 16963 states/sec, Load: 176 runs[K -- Throughput: 19002 states/sec, Load: 199 runs[K -- Throughput: 23113 states/sec, Load: 199 runs[K -- Throughput: 19030 states/sec, Load: 7 runs[K -- Throughput: 17197 states/sec, Load: 49 runs[K -- Throughput: 17236 states/sec, Load: 87 runs[K -- Throughput: 17123 states/sec, Load: 125 runs[K -- Throughput: 17108 states/sec, Load: 163 runs[K -- Throughput: 17233 states/sec, Load: 199 runs[K -- Throughput: 23004 states/sec, Load: 199 runs[K -- Throughput: 23111 states/sec, Load: 199 runs[K -- Throughput: 17905 states/sec, Load: 42 runs[K -- Throughput: 16923 states/sec, Load: 81 runs[K -- Throughput: 17053 states/sec, Load: 119 runs[K -- Throughput: 17028 states/sec, Load: 156 runs[K -- Throughput: 17101 states/sec, Load: 194 runs[K -- Throughput: 21827 states/sec, Load: 199 runs[K -- Throughput: 22976 states/sec, Load: 199 runs[K -- Throughput: 18952 states/sec, Load: 32 runs[K -- Throughput: 17260 states/sec, Load: 73 runs[K -- Throughput: 17257 states/sec, Load: 111 runs[K -- Throughput: 17281 states/sec, Load: 150 runs[K -- Throughput: 17176 states/sec, Load: 188 runs[K -- Throughput: 20783 states/sec, Load: 199 runs[K -- Throughput: 22943 states/sec, Load: 199 runs[K -- Throughput: 19894 states/sec, Load: 23 runs[K -- Throughput: 17093 states/sec, Load: 67 runs[K -- Throughput: 17067 states/sec, Load: 105 runs[K -- Throughput: 17081 states/sec, Load: 143 runs[K -- Throughput: 17120 states/sec, Load: 180 runs[K -- Throughput: 19512 states/sec, Load: 199 runs[K -- Throughput: 23082 states/sec, Load: 199 runs[K -- Throughput: 21179 states/sec, Load: 13 runs[K -- Throughput: 17198 states/sec, Load: 60 runs[K -- Throughput: 17048 states/sec, Load: 98 runs[K -- Throughput: 17071 states/sec, Load: 135 runs[K -- Throughput: 17033 states/sec, Load: 173 runs[K -- Throughput: 18614 states/sec, Load: 199 runs[K -- Throughput: 23085 states/sec, Load: 199 runs[K -- Throughput: 22593 states/sec, Load: 4 runs[K -- Throughput: 17053 states/sec, Load: 54 runs[K -- Throughput: 17067 states/sec, Load: 91 runs[K -- Throughput: 17183 states/sec, Load: 129 runs[K -- Throughput: 17124 states/sec, Load: 167 runs[K -- Throughput: 17842 states/sec, Load: 199 runs[K -- Throughput: 22916 states/sec, Load: 199 runs[K -- Throughput: 23086 states/sec, Load: 199 runs[K -- Throughput: 15696 states/sec, Load: 47 runs[K -- Throughput: 17070 states/sec, Load: 81 runs[K -- Throughput: 17062 states/sec, Load: 119 runs[K -- Throughput: 17358 states/sec, Load: 157 runs[K -- Throughput: 17285 states/sec, Load: 195 runs[K -- Throughput: 22050 states/sec, Load: 199 runs[K -- Throughput: 22774 states/sec, Load: 199 runs[K -- Throughput: 16893 states/sec, Load: 33 runs[K -- Throughput: 17325 states/sec, Load: 70 runs[K -- Throughput: 17241 states/sec, Load: 109 runs[K -- Throughput: 17096 states/sec, Load: 147 runs[K -- Throughput: 17096 states/sec, Load: 184 runs[K -- Throughput: 20102 states/sec, Load: 199 runs[K -- Throughput: 23094 states/sec, Load: 199 runs[K -- Throughput: 20550 states/sec, Load: 19 runs[K -- Throughput: 17125 states/sec, Load: 64 runs[K -- Throughput: 17058 states/sec, Load: 102 runs[K -- Throughput: 17034 states/sec, Load: 139 runs[K -- Throughput: 17123 states/sec, Load: 177 runs[K -- Throughput: 18891 states/sec, Load: 199 runs[K -- Throughput: 22803 states/sec, Load: 199 runs[K -- Throughput: 21936 states/sec, Load: 8 runs[K -- Throughput: 17098 states/sec, Load: 56 runs[K -- Throughput: 17077 states/sec, Load: 94 runs[K -- Throughput: 17173 states/sec, Load: 132 runs[K -- Throughput: 17030 states/sec, Load: 170 runs[K -- Throughput: 17875 states/sec, Load: 199 runs[K -- Throughput: 22708 states/sec, Load: 199 runs[K -- Throughput: 22731 states/sec, Load: 199 runs[K -- Throughput: 17311 states/sec, Load: 48 runs[K -- Throughput: 17221 states/sec, Load: 86 runs[K -- Throughput: 17083 states/sec, Load: 124 runs[K -- Throughput: 17040 states/sec, Load: 162 runs[K -- Throughput: 17275 states/sec, Load: 199 runs[K -- Throughput: 23063 states/sec, Load: 199 runs[K -- Throughput: 22940 states/sec, Load: 199 runs[K -- Throughput: 15513 states/sec, Load: 40 runs[K -- Throughput: 17168 states/sec, Load: 74 runs[K -- Throughput: 17146 states/sec, Load: 112 runs[K -- Throughput: 16968 states/sec, Load: 150 runs[K -- Throughput: 17117 states/sec, Load: 188 runs[K -- Throughput: 20674 states/sec, Load: 199 runs[K -- Throughput: 22888 states/sec, Load: 199 runs[K -- Throughput: 20083 states/sec, Load: 23 runs[K -- Throughput: 16997 states/sec, Load: 67 runs[K -- Throughput: 17162 states/sec, Load: 104 runs[K -- Throughput: 17034 states/sec, Load: 142 runs[K -- Throughput: 17120 states/sec, Load: 180 runs[K -- Throughput: 19357 states/sec, Load: 199 runs[K -- Throughput: 23052 states/sec, Load: 199 runs[K -- Throughput: 21241 states/sec, Load: 12 runs[K -- Throughput: 17005 states/sec, Load: 59 runs[K -- Throughput: 17100 states/sec, Load: 97 runs[K -- Throughput: 17085 states/sec, Load: 135 runs[K -- Throughput: 17001 states/sec, Load: 172 runs[K -- Throughput: 18338 states/sec, Load: 199 runs[K -- Throughput: 22686 states/sec, Load: 199 runs[K -- Throughput: 22546 states/sec, Load: 1 runs[K -- Throughput: 17075 states/sec, Load: 51 runs[K -- Throughput: 17104 states/sec, Load: 89 runs[K -- Throughput: 16960 states/sec, Load: 127 runs[K -- Throughput: 16963 states/sec, Load: 164 runs[K -- Throughput: 17333 states/sec, Load: 199 runs[K -- Throughput: 22849 states/sec, Load: 199 runs[K -- Throughput: 22639 states/sec, Load: 199 runs[K -- Throughput: 17858 states/sec, Load: 41 runs[K -- Throughput: 17184 states/sec, Load: 81 runs[K -- Throughput: 17242 states/sec, Load: 119 runs[K -- Throughput: 17116 states/sec, Load: 157 runs[K -- Throughput: 16960 states/sec, Load: 194 runs[K -- Throughput: 21938 states/sec, Load: 199 runs[K -- Throughput: 22775 states/sec, Load: 199 runs[K -- Throughput: 16030 states/sec, Load: 32 runs[K -- Throughput: 17047 states/sec, Load: 67 runs[K -- Throughput: 17044 states/sec, Load: 105 runs[K -- Throughput: 17013 states/sec, Load: 142 runs[K -- Throughput: 16989 states/sec, Load: 180 runs[K -- Throughput: 19331 states/sec, Load: 199 runs[K -- Throughput: 23179 states/sec, Load: 199 runs[K -- Throughput: 21317 states/sec, Load: 12 runs[K -- Throughput: 17152 states/sec, Load: 59 runs[K -- Throughput: 17036 states/sec, Load: 97 runs[K -- Throughput: 17145 states/sec, Load: 135 runs[K -- Throughput: 17104 states/sec, Load: 172 runs[K -- Throughput: 18427 states/sec, Load: 199 runs[K -- Throughput: 22778 states/sec, Load: 199 runs[K -- Throughput: 22758 states/sec, Load: 2 runs[K -- Throughput: 16898 states/sec, Load: 52 runs[K -- Throughput: 16995 states/sec, Load: 90 runs[K -- Throughput: 16946 states/sec, Load: 127 runs[K -- Throughput: 17057 states/sec, Load: 165 runs[K -- Throughput: 17450 states/sec, Load: 199 runs[K -- Throughput: 23012 states/sec, Load: 199 runs[K -- Throughput: 22960 states/sec, Load: 199 runs[K -- Throughput: 17712 states/sec, Load: 43 runs[K -- Throughput: 17111 states/sec, Load: 82 runs[K -- Throughput: 16907 states/sec, Load: 120 runs[K -- Throughput: 16998 states/sec, Load: 158 runs[K -- Throughput: 17031 states/sec, Load: 195 runs[K -- Throughput: 22014 states/sec, Load: 199 runs[K -- Throughput: 22796 states/sec, Load: 199 runs[K -- Throughput: 18844 states/sec, Load: 33 runs[K -- Throughput: 16901 states/sec, Load: 74 runs[K -- Throughput: 17030 states/sec, Load: 111 runs[K -- Throughput: 16967 states/sec, Load: 149 runs[K -- Throughput: 17031 states/sec, Load: 187 runs[K -- Throughput: 20253 states/sec, Load: 199 runs[K -- Throughput: 22894 states/sec, Load: 199 runs[K[2K -- Formula is satisfied.
(9000 runs)
Learning statistics for best strategy: 
	Number of resets: 0
	Number of iterations in last reset: 25
	Number of iterations in total: 25

 -- States explored : 4063892 states
 -- CPU user time used : 217010 ms
 -- Virtual memory used : 660656 KiB
 -- Resident memory used : 621108 KiB
[2K
Verifying formula 2 at ../queries/SN_100_69_4.q:2
 -- Throughput: 0 states/sec, Load: 2000 runs[K[2K -- Formula is satisfied.
Composer.Done:
[0]: (0,0) (304.1978792799129,1)
[1]: (311.2586995146368,1)
[2]: (311.1567426679212,1)
[3]: (314.564101999034,1)
[4]: (313.3405566340916,1)
[5]: (312.1266566577236,1)
[6]: (313.0285279590656,1)
[7]: (320.8249338881742,1)
[8]: (315.09853172818,1)
[9]: (313.1348215213866,1)
[10]: (314.0609883995575,1)
[11]: (315.600361508761,1)
[12]: (310.1139667778364,1)
[13]: (311.7138820688967,1)
[14]: (316.4040622647883,1)
[15]: (313.0728319001476,1)
[16]: (308.7494384351328,1)
[17]: (315.1913672999027,1)
[18]: (313.0588445941734,1)
[19]: (310.24189084839,1)
[20]: (320.2590627004889,1)
[21]: (305.5404500314636,1)
[22]: (320.7949620688882,1)
[23]: (311.4520337653282,1)
[24]: (315.253328585689,1)
[25]: (314.6323023328691,1)
[26]: (313.5054029636223,1)
[27]: (316.377737222775,1)
[28]: (317.2336543340052,1)
[29]: (320.0270738898639,1)
[30]: (313.0077534355885,1)
[31]: (313.1225918738224,1)
[32]: (309.0752854325985,1)
[33]: (310.5528626108019,1)
[34]: (313.2233320506423,1)
[35]: (320.0982619001335,1)
[36]: (311.1768271217141,1)
[37]: (313.0502681494186,1)
[38]: (313.2635156755537,1)
[39]: (313.1421823289316,1)
[40]: (313.0843797668558,1)
[41]: (318.4847646129804,1)
[42]: (318.6041487604475,1)
[43]: (313.1561051530429,1)
[44]: (313.1414903386487,1)
[45]: (313.0005975306475,1)
[46]: (316.323215743924,1)
[47]: (320.5355941724654,1)
[48]: (311.0212272231244,1)
[49]: (314.2391208448026,1)
[50]: (304.4331149875664,1)
[51]: (316.1117806872422,1)
[52]: (318.0429814188147,1)
[53]: (317.0469083497554,1)
[54]: (314.3794127153054,1)
[55]: (304.1875420686244,1)
[56]: (316.0205039701548,1)
[57]: (313.2933888906558,1)
[58]: (313.2861819663367,1)
[59]: (320.0833516313815,1)
[60]: (317.009075039409,1)
[61]: (323.2714456816423,1)
[62]: (311.2833444623516,1)
[63]: (313.1002033633405,1)
[64]: (321.0331788440071,1)
[65]: (316.0151033216199,1)
[66]: (313.2179741265183,1)
[67]: (309.2945482714875,1)
[68]: (311.2258504644248,1)
[69]: (309.0682864645652,1)
[70]: (312.4545423017027,1)
[71]: (314.0855490206119,1)
[72]: (313.5766111032134,1)
[73]: (311.0126616499583,1)
[74]: (314.1003021875621,1)
[75]: (315.2255977775003,1)
[76]: (310.0410668571042,1)
[77]: (313.4102598771854,1)
[78]: (313.0935575702457,1)
[79]: (314.3447550815908,1)
[80]: (312.6965136587179,1)
[81]: (314.0623408667273,1)
[82]: (313.6019089729697,1)
[83]: (313.5442869156317,1)
[84]: (313.0556435141798,1)
[85]: (318.8838144555993,1)
[86]: (313.2361271700426,1)
[87]: (315.499853774556,1)
[88]: (313.3299418988774,1)
[89]: (316.1656794161889,1)
[90]: (314.1016040766659,1)
[91]: (316.467661791022,1)
[92]: (316.7828436253649,1)
[93]: (315.2844265550401,1)
[94]: (304.957102112684,1)
[95]: (316.184232437318,1)
[96]: (319.2175514640205,1)
[97]: (316.0705700339116,1)
[98]: (305.3632382623902,1)
[99]: (318.1363781215858,1)
[100]: (320.4773052180591,1)
[101]: (310.0412786900374,1)
[102]: (314.089367447476,1)
[103]: (320.2398912226184,1)
[104]: (313.0008823352139,1)
[105]: (313.8337910329507,1)
[106]: (320.4442984451279,1)
[107]: (304.2209464377181,1)
[108]: (313.0221918244708,1)
[109]: (313.2890654885774,1)
[110]: (316.6994846891827,1)
[111]: (312.0496389253345,1)
[112]: (316.0475068868283,1)
[113]: (315.2908463274133,1)
[114]: (312.1606658809216,1)
[115]: (312.2318206696756,1)
[116]: (311.5758262700319,1)
[117]: (314.3133808278869,1)
[118]: (310.1775142569515,1)
[119]: (313.4354941419757,1)
[120]: (305.1392439770894,1)
[121]: (315.0748333629218,1)
[122]: (313.1642878053121,1)
[123]: (320.382856261821,1)
[124]: (310.0349209274856,1)
[125]: (313.4261512779521,1)
[126]: (320.8354271727277,1)
[127]: (313.0013958477755,1)
[128]: (311.5449031355888,1)
[129]: (313.0596566774233,1)
[130]: (315.3509815096178,1)
[131]: (317.3225304560344,1)
[132]: (315.178196459185,1)
[133]: (313.1652798173487,1)
[134]: (313.0535781054969,1)
[135]: (311.2237566749307,1)
[136]: (311.0471596978207,1)
[137]: (317.5421130774713,1)
[138]: (320.0579801205233,1)
[139]: (314.0077358605701,1)
[140]: (313.0171011794899,1)
[141]: (317.4124997322173,1)
[142]: (311.1746871563737,1)
[143]: (311.0996811752636,1)
[144]: (311.0895004164771,1)
[145]: (320.1191566807979,1)
[146]: (310.4156048490395,1)
[147]: (318.7892246947533,1)
[148]: (311.7370809962165,1)
[149]: (320.8626269792179,1)
[150]: (311.0268744428853,1)
[151]: (316.0455803760012,1)
[152]: (320.1515699013582,1)
[153]: (319.0593055123139,1)
[154]: (309.4237852600153,1)
[155]: (305.1788142327915,1)
[156]: (316.2918672097689,1)
[157]: (313.1138838185637,1)
[158]: (320.1278925516784,1)
[159]: (304.4657791162178,1)
[160]: (313.1950723826603,1)
[161]: (304.6350241284728,1)
[162]: (310.0785528843907,1)
[163]: (313.6718240567338,1)
[164]: (320.9782312946517,1)
[165]: (313.1494737582656,1)
[166]: (310.0345922831663,1)
[167]: (321.4459704325523,1)
[168]: (312.6752242487314,1)
[169]: (314.6761290147178,1)
[170]: (316.0597388306743,1)
[171]: (310.1471221429647,1)
[172]: (316.0221668318259,1)
[173]: (325.0453399540019,1)
[174]: (316.1869296107789,1)
[175]: (311.3309098443331,1)
[176]: (315.5199945881547,1)
[177]: (316.2440096897726,1)
[178]: (311.699731996247,1)
[179]: (317.1188273349981,1)
[180]: (311.1064250645857,1)
[181]: (319.4762613553103,1)
[182]: (320.3825232836917,1)
[183]: (315.1020474977551,1)
[184]: (311.0110462199705,1)
[185]: (321.1896200416423,1)
[186]: (313.3243914634839,1)
[187]: (305.0785138422504,1)
[188]: (319.085263759114,1)
[189]: (317.097755224849,1)
[190]: (310.3966616969264,1)
[191]: (305.1359541848046,1)
[192]: (305.6401066823677,1)
[193]: (311.111740508705,1)
[194]: (312.207852906843,1)
[195]: (322.0732024338943,1)
[196]: (313.0525794660959,1)
[197]: (316.1160575770928,1)
[198]: (316.0527816097742,1)
[199]: (317.1563660564142,1)
[200]: (320.7540396424276,1)
[201]: (321.1089242603084,1)
[202]: (311.4453591167093,1)
[203]: (313.2961351643839,1)
[204]: (313.0970123460493,1)
[205]: (320.3208971290643,1)
[206]: (311.3126421614992,1)
[207]: (315.4609135302421,1)
[208]: (319.3594081413726,1)
[209]: (320.2536244423196,1)
[210]: (320.7411862916148,1)
[211]: (320.1798945183203,1)
[212]: (319.3005765735161,1)
[213]: (310.0618843752932,1)
[214]: (316.0165683843029,1)
[215]: (320.3091372601258,1)
[216]: (321.359672538573,1)
[217]: (311.1007206933435,1)
[218]: (313.398391965273,1)
[219]: (313.3074878063464,1)
[220]: (318.6891832814892,1)
[221]: (311.3679809957075,1)
[222]: (315.126549345682,1)
[223]: (317.2366362782187,1)
[224]: (325.0683144771558,1)
[225]: (313.991965378282,1)
[226]: (313.058776603223,1)
[227]: (313.2207523599247,1)
[228]: (316.1796071522791,1)
[229]: (313.0539485827638,1)
[230]: (320.0892138582776,1)
[231]: (311.0947395019163,1)
[232]: (316.1398124134749,1)
[233]: (310.4544716303907,1)
[234]: (321.0471569123642,1)
[235]: (313.3844153445029,1)
[236]: (313.3569417589719,1)
[237]: (325.0757781264634,1)
[238]: (318.0931977487237,1)
[239]: (313.7107380400379,1)
[240]: (313.2925459464357,1)
[241]: (313.6005996270976,1)
[242]: (322.0445759602894,1)
[243]: (320.388258740939,1)
[244]: (316.0287573602232,1)
[245]: (311.476523217302,1)
[246]: (315.6834774198422,1)
[247]: (315.2588861271291,1)
[248]: (320.237117612342,1)
[249]: (310.0387251472864,1)
[250]: (320.1106515307012,1)
[251]: (316.1498811131361,1)
[252]: (314.1916330388467,1)
[253]: (309.4189835154241,1)
[254]: (311.4280951480065,1)
[255]: (313.2054666940819,1)
[256]: (323.0368901017622,1)
[257]: (318.59150853564,1)
[258]: (304.2716788298047,1)
[259]: (314.1906329112304,1)
[260]: (321.0349104326662,1)
[261]: (310.325370591877,1)
[262]: (309.8606230361564,1)
[263]: (315.0908889547616,1)
[264]: (311.1526830568251,1)
[265]: (318.2565078465929,1)
[266]: (317.1508867781771,1)
[267]: (314.1914765971508,1)
[268]: (319.2047701344268,1)
[269]: (315.1471632666646,1)
[270]: (311.06202236915,1)
[271]: (311.2046903228809,1)
[272]: (316.2981371889566,1)
[273]: (316.3768904264078,1)
[274]: (310.0538716055373,1)
[275]: (316.3588392186274,1)
[276]: (320.7054905865566,1)
[277]: (312.3443048196789,1)
[278]: (314.2778163052317,1)
[279]: (310.2832387885351,1)
[280]: (311.3334538007102,1)
[281]: (313.6192548205259,1)
[282]: (321.5305189558052,1)
[283]: (311.8508356348208,1)
[284]: (317.8156974504941,1)
[285]: (304.6416944479668,1)
[286]: (313.0648082156242,1)
[287]: (320.7934345906491,1)
[288]: (313.1906233054421,1)
[289]: (315.4619568130182,1)
[290]: (311.5570617434045,1)
[291]: (319.0255224254248,1)
[292]: (324.2144094495158,1)
[293]: (311.5728980431861,1)
[294]: (328.20703006309,1)
[295]: (317.1739988094282,1)
[296]: (313.3458391288268,1)
[297]: (310.4650401658728,1)
[298]: (304.6305352286765,1)
[299]: (320.3800530074316,1)
[300]: (320.0439898526587,1)
[301]: (313.0193734266331,1)
[302]: (305.1236662298148,1)
[303]: (313.1519697682868,1)
[304]: (314.0789092348256,1)
[305]: (304.6187153195997,1)
[306]: (318.454341526775,1)
[307]: (314.2480155519962,1)
[308]: (315.5650799450615,1)
[309]: (305.420287160558,1)
[310]: (311.5643794367189,1)
[311]: (320.1509286506689,1)
[312]: (320.1801773365972,1)
[313]: (315.2135393909534,1)
[314]: (317.7679509973069,1)
[315]: (313.2401862691963,1)
[316]: (311.2309540593388,1)
[317]: (313.86231186075,1)
[318]: (310.1175975402224,1)
[319]: (315.0163366156478,1)
[320]: (311.0123867626854,1)
[321]: (325.2528819333559,1)
[322]: (305.0004565894026,1)
[323]: (313.2051054157715,1)
[324]: (305.0401052381328,1)
[325]: (313.0439317463299,1)
[326]: (314.321773032741,1)
[327]: (312.2387681152591,1)
[328]: (311.3589557255298,1)
[329]: (309.077585661537,1)
[330]: (310.5394881478948,1)
[331]: (315.1051602119875,1)
[332]: (310.3858627632401,1)
[333]: (316.6800552188446,1)
[334]: (305.6388119174327,1)
[335]: (317.0039921124983,1)
[336]: (310.3100808899201,1)
[337]: (320.298517844395,1)
[338]: (310.0467750934126,1)
[339]: (318.0418522701145,1)
[340]: (308.0580174160171,1)
[341]: (315.4320675131136,1)
[342]: (320.1842583413062,1)
[343]: (314.0372374254111,1)
[344]: (311.1296858791726,1)
[345]: (304.4619875074179,1)
[346]: (316.9306238357857,1)
[347]: (315.2653861680396,1)
[348]: (317.5014224805228,1)
[349]: (321.5286531295265,1)
[350]: (316.2564820066337,1)
[351]: (313.1564235592227,1)
[352]: (304.5234720295749,1)
[353]: (312.2310421909439,1)
[354]: (304.4543817699165,1)
[355]: (313.0937318419375,1)
[356]: (320.0015027008214,1)
[357]: (313.0171388488986,1)
[358]: (313.5608343021289,1)
[359]: (316.6010543755125,1)
[360]: (322.1948776237027,1)
[361]: (311.210874191761,1)
[362]: (313.1828936094279,1)
[363]: (310.1846052716341,1)
[364]: (311.615698499135,1)
[365]: (315.2081638454433,1)
[366]: (313.0887702532717,1)
[367]: (314.0878051936979,1)
[368]: (317.0747704627749,1)
[369]: (311.3535411651844,1)
[370]: (320.3340671044369,1)
[371]: (317.1364366337485,1)
[372]: (313.493512225188,1)
[373]: (315.8108046521934,1)
[374]: (331.0156536995467,1)
