50_60, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,165,167,170,171,173,178,1,167,170,172,173,180,1,167,167,167,167,170,1,167,167,167,167,170,1
4,157,157,157,157,157,157,1,157,157,157,157,157,1,157,157,157,157,159,1,157,157,157,157,159,1
8,157,157,157,157,157,157,1,157,157,157,157,157,1,157,157,157,157,159,1,157,157,157,157,159,1
16,157,157,157,157,157,157,1,157,157,157,157,157,1,157,157,157,157,159,1,157,157,157,157,159,1
# Standard Task Graph Set Project
# Random Task Graph 50//tmp/50/rand0060.stg
# Precedence constraints generator : samepred
#   Random Seed       : 28969
#   Tasks             : 50 (+dummy tasks : 2)
#   Edges             : 590 / 1225 (+dummy edges : 3)
#   Max. Predecessors : 26
#   Min. Predecessors : 0
#   Ave. Predecessors : 12.000000 (Real : 11.800000)
# Task processing time generator : unifproc
#   Random Seed       : 28968
#   Max. Proc. Time   : 10
#   Min. Proc. Time   : 1
#   Ave. Proc. Time   : 5.000000 (Real : 5.620000)
# CP Length           : 157
# Parallelism         : 1.789809
