50_110, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,133,133,136,138,139,144,1,134,137,138,140,144,1,133,133,133,133,137,1,133,133,134,135,137,1
4,71,71,75,76,77,82,1,73,77,78,79,83,1,70,71,72,72,76,1,71,71,72,73,76,1
8,43,44,46,47,48,53,1,44,46,47,48,50,1,41,44,45,46,47,1,43,43,43,43,45,1
16,32,32,32,32,32,32,1,32,32,32,32,32,1,32,32,32,32,34,1,32,32,32,32,35,1
# Standard Task Graph Set Project
# Random Task Graph 50//tmp/50/rand0110.stg
# Precedence constraints generator : layrpred
#   Random Seed       : 29319
#   Tasks             : 50 (+dummy tasks : 2)
#   Layers            : 5
#   Max. Layer Width  : 14
#   Min. Layer Width  : 5
#   Ave. Layer Width  : 10.000000
#   Edges             : 941 / 974 (+dummy edges : 27)
#   Max. Predecessors : 37
#   Min. Predecessors : 0
#   Ave. Predecessors : 19.000000 (Real : 18.820000)
# Task processing time generator : normproc
#   Random Seed       : 29318
#   Max. Proc. Time   : 7
#   Min. Proc. Time   : 3
#   Ave. Proc. Time   : 5.000000 (Real : 5.300000)
#   Standard Deviation: 1.000000
# CP Length           : 32
# Parallelism         : 8.281250
