50_137, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,145,145,147,149,151,157,1,145,146,148,150,156,1,145,145,145,145,146,1,145,146,146,146,146,1
4,73,77,84,86,89,99,1,75,82,86,90,100,1,75,82,85,87,91,1,74,77,77,77,91,1
8,61,61,63,63,64,74,1,61,61,63,65,67,1,61,62,62,62,66,1,61,61,61,61,64,1
16,61,61,61,61,61,71,1,61,61,61,61,61,1,61,61,61,61,65,1,61,61,61,61,64,1
# Standard Task Graph Set Project
# Random Task Graph 50//tmp/50/rand0137.stg
# Precedence constraints generator : layrprob
#   Random Seed       : 1359
#   Tasks             : 50 (+dummy tasks : 2)
#   Layers            : 5
#   Max. Layer Width  : 11
#   Min. Layer Width  : 8
#   Ave. Layer Width  : 10.000000
#   Edges             : 140 / 997 (+dummy edges : 27)
#   Max. Predecessors : 9
#   Min. Predecessors : 0
#   Ave. Predecessors : 2.800000
#   Probability       : 0.146939 (Real : 0.140421)
# Task processing time generator : unif2pks
#   Random Seed       : 1358
#   Max. Proc. Time   : 20
#   Min. Proc. Time   : 1
#   Ave. Proc. Time(1): 5.000000
#   Ave. Proc. Time(2): 10.000000 (Real : 5.800000)
#   Probability of Av1: 0.500000
# CP Length           : 61
# Parallelism         : 4.754098
