50_90, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,144,144,145,146,147,151,1,144,145,147,148,153,1,144,144,144,144,148,1,144,144,144,145,150,1
4,74,77,80,81,82,88,1,78,82,83,86,89,1,74,76,77,78,83,1,76,76,76,78,86,1
8,48,50,52,54,55,62,1,50,53,55,57,61,1,48,49,50,51,57,1,48,49,49,49,52,1
16,48,48,48,48,48,48,1,48,48,48,48,48,1,48,48,48,48,50,1,48,48,48,48,51,1
# Standard Task Graph Set Project
# Random Task Graph 50//tmp/50/rand0090.stg
# Precedence constraints generator : layrpred
#   Random Seed       : 29179
#   Tasks             : 50 (+dummy tasks : 2)
#   Layers            : 5
#   Max. Layer Width  : 13
#   Min. Layer Width  : 7
#   Ave. Layer Width  : 10.000000
#   Edges             : 807 / 990 (+dummy edges : 24)
#   Max. Predecessors : 35
#   Min. Predecessors : 0
#   Ave. Predecessors : 16.000000 (Real : 16.140000)
# Task processing time generator : unifproc
#   Random Seed       : 29178
#   Max. Proc. Time   : 10
#   Min. Proc. Time   : 1
#   Ave. Proc. Time   : 5.000000 (Real : 5.740000)
# CP Length           : 48
# Parallelism         : 5.979167
