50_140, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,195,195,196,198,200,206,1,195,196,199,202,209,1,195,195,195,195,197,1,195,195,195,195,208,1
4,98,100,105,106,109,119,1,100,104,106,109,116,1,98,99,99,99,110,1,99,103,104,106,110,1
8,74,74,74,75,76,80,1,74,74,75,76,78,1,74,74,74,75,78,1,74,74,74,74,76,1
16,74,74,74,74,74,86,1,74,74,74,74,74,1,74,74,74,74,76,1,74,74,74,74,76,1
# Standard Task Graph Set Project
# Random Task Graph 50//tmp/50/rand0140.stg
# Precedence constraints generator : layrprob
#   Random Seed       : 1380
#   Tasks             : 50 (+dummy tasks : 2)
#   Layers            : 5
#   Max. Layer Width  : 12
#   Min. Layer Width  : 8
#   Ave. Layer Width  : 10.000000
#   Edges             : 176 / 996 (+dummy edges : 20)
#   Max. Predecessors : 11
#   Min. Predecessors : 0
#   Ave. Predecessors : 3.520000
#   Probability       : 0.165550 (Real : 0.176707)
# Task processing time generator : expo2pks
#   Random Seed       : 1379
#   Max. Proc. Time   : 40
#   Min. Proc. Time   : 1
#   Ave. Proc. Time(1): 5.000000
#   Ave. Proc. Time(2): 10.000000 (Real : 7.780000)
#   Probability of Av1: 0.500000
# CP Length           : 74
# Parallelism         : 5.256757
