50_130, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,186,186,188,190,192,196,1,186,190,191,194,202,1,186,186,186,186,194,1,186,186,186,188,195,1
4,93,100,104,106,108,114,1,100,104,107,109,116,1,96,98,99,99,108,1,96,96,96,96,102,1
8,93,93,93,93,93,100,1,93,93,93,93,93,1,93,93,93,93,95,1,93,93,93,93,95,1
16,93,93,93,93,93,100,1,93,93,93,93,93,1,93,93,93,93,95,1,93,93,93,93,96,1
# Standard Task Graph Set Project
# Random Task Graph 50//tmp/50/rand0130.stg
# Precedence constraints generator : sameprob
#   Random Seed       : 1310
#   Tasks             : 50 (+dummy tasks : 2)
#   Edges             : 185 / 1225 (+dummy edges : 10)
#   Max. Predecessors : 13
#   Min. Predecessors : 0
#   Ave. Predecessors : 3.700000
#   Probability       : 0.153515 (Real : 0.151020)
# Task processing time generator : norm2pks
#   Random Seed       : 1309
#   Max. Proc. Time   : 16
#   Min. Proc. Time   : 2
#   Ave. Proc. Time(1): 5.000000
#   Standard Dev.(1)  : 1.000000
#   Ave. Proc. Time(2): 10.000000 (Real : 7.440000)
#   Standard Dev.(2)  : 3.000000
#   Probability of Av1: 0.500000
# CP Length           : 93
# Parallelism         : 4.000000
