100_90, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,273,273,273,274,275,279,1,273,274,275,276,279,1,273,273,274,276,283,1,273,273,273,274,286,1
4,137,137,140,142,143,150,1,137,139,141,142,147,1,137,139,140,141,149,1,137,139,141,143,153,1
8,69,74,78,80,83,92,1,73,76,77,79,87,1,71,75,76,77,78,1,71,76,77,79,90,1
16,58,58,58,60,64,72,1,58,58,58,58,59,1,58,58,58,58,60,1,58,58,58,58,60,1
# Standard Task Graph Set Project
# Random Task Graph 100//tmp/100/rand0090.stg
# Precedence constraints generator : layrpred
#   Random Seed       : 27
#   Tasks             : 100 (+dummy tasks : 2)
#   Layers            : 10
#   Max. Layer Width  : 16
#   Min. Layer Width  : 6
#   Ave. Layer Width  : 10.000000
#   Edges             : 335 / 4463 (+dummy edges : 33)
#   Max. Predecessors : 11
#   Min. Predecessors : 0
#   Ave. Predecessors : 3.000000 (Real : 3.350000)
# Task processing time generator : unifproc
#   Random Seed       : 26
#   Max. Proc. Time   : 10
#   Min. Proc. Time   : 1
#   Ave. Proc. Time   : 5.000000 (Real : 5.450000)
# CP Length           : 58
# Parallelism         : 9.396552
