100_4, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,267,267,267,269,270,275,1,267,268,269,270,277,1,267,267,267,267,275,1,267,267,267,268,275,1
4,134,137,140,142,144,155,1,135,139,141,143,153,1,135,138,140,141,149,1,134,137,139,140,151,1
8,84,85,87,88,90,98,1,84,86,87,88,92,1,84,86,87,88,95,1,84,84,85,88,91,1
16,84,84,84,85,87,95,1,84,84,84,84,84,1,84,84,84,84,88,1,84,84,84,84,86,1
# Standard Task Graph Set Project
# Random Task Graph 100//tmp/100/rand0004.stg
# Precedence constraints generator : sameprob
#   Random Seed       : 29421
#   Tasks             : 100 (+dummy tasks : 2)
#   Edges             : 495 / 4950 (+dummy edges : 20)
#   Max. Predecessors : 16
#   Min. Predecessors : 0
#   Ave. Predecessors : 4.950000
#   Probability       : 0.089879 (Real : 0.100000)
# Task processing time generator : unifproc
#   Random Seed       : 29420
#   Max. Proc. Time   : 10
#   Min. Proc. Time   : 1
#   Ave. Proc. Time   : 5.000000 (Real : 5.330000)
# CP Length           : 84
# Parallelism         : 6.345238
