100_67, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,591,612,629,638,646,673,1,618,631,638,647,676,1,600,608,609,611,619,1,599,600,600,600,604,1
4,543,543,543,544,547,548,1,543,543,543,547,548,1,543,543,543,543,546,1,543,543,543,543,546,1
8,543,543,543,543,543,543,1,543,543,543,543,543,1,543,543,543,543,545,1,543,543,543,543,545,1
16,543,543,543,543,543,543,1,543,543,543,543,543,1,543,543,543,543,545,1,543,543,543,543,545,1
# Standard Task Graph Set Project
# Random Task Graph 100//tmp/100/rand0067.stg
# Precedence constraints generator : samepred
#   Random Seed       : 29862
#   Tasks             : 100 (+dummy tasks : 2)
#   Edges             : 1735 / 4950 (+dummy edges : 5)
#   Max. Predecessors : 39
#   Min. Predecessors : 0
#   Ave. Predecessors : 17.000000 (Real : 17.350000)
# Task processing time generator : unifproc
#   Random Seed       : 29861
#   Max. Proc. Time   : 20
#   Min. Proc. Time   : 1
#   Ave. Proc. Time   : 10.000000 (Real : 11.680000)
# CP Length           : 543
# Parallelism         : 2.151013
