100_1, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,267,267,267,270,271,275,1,267,268,270,271,275,1,267,267,267,267,275,1,267,267,267,268,275,1
4,134,137,143,145,148,158,1,136,142,145,147,152,1,136,141,143,144,145,1,135,140,142,143,145,1
8,81,89,93,94,96,104,1,87,91,92,93,98,1,85,89,90,91,96,1,85,86,88,90,97,1
16,81,81,81,81,84,94,1,81,81,81,81,81,1,81,81,81,81,83,1,81,81,81,81,83,1
# Standard Task Graph Set Project
# Random Task Graph 100//tmp/100/rand0001.stg
# Precedence constraints generator : sameprob
#   Random Seed       : 29400
#   Tasks             : 100 (+dummy tasks : 2)
#   Edges             : 366 / 4950 (+dummy edges : 26)
#   Max. Predecessors : 11
#   Min. Predecessors : 0
#   Ave. Predecessors : 3.660000
#   Probability       : 0.071268 (Real : 0.073939)
# Task processing time generator : unifproc
#   Random Seed       : 29399
#   Max. Proc. Time   : 10
#   Min. Proc. Time   : 1
#   Ave. Proc. Time   : 5.000000 (Real : 5.330000)
# CP Length           : 81
# Parallelism         : 6.580247
