300_65, optimal,CP_min,CP_q1,CP_q2,CP_q3,CP_max,CP_time,CN_min,CN_q1,CN_q2,CN_q3,CN_max,CN_time,SP_min,SP_q1,SP_q2,SP_q3,SP_max,SP_time,SN_min,SN_q1,SN_q2,SN_q3,SN_max,SN_time
2,1557,1557,1562,1567,1573,1584,1,1557,1565,1572,1577,1589,1,1557,1557,1557,1557,1585,1,1557,1558,1560,1562,1586,1
4,779,802,817,823,830,852,1,800,817,825,835,865,1,,,,,,,783,792,796,800,830,1
8,580,585,591,595,599,616,1,580,591,595,598,607,1,581,583,586,589,604,1,581,582,582,582,586,1
16,580,580,580,581,588,604,1,580,580,580,580,580,1,580,580,580,580,583,1,580,580,580,580,582,1
# Standard Task Graph Set Project
# Random Task Graph 300//tmp/300/rand0065.stg
# Precedence constraints generator : samepred
#   Random Seed       : 734
#   Tasks             : 300 (+dummy tasks : 2)
#   Edges             : 4518 / 44850 (+dummy edges : 20)
#   Max. Predecessors : 41
#   Min. Predecessors : 0
#   Ave. Predecessors : 15.000000 (Real : 15.060000)
# Task processing time generator : unifproc
#   Random Seed       : 733
#   Max. Proc. Time   : 20
#   Min. Proc. Time   : 1
#   Ave. Proc. Time   : 10.000000 (Real : 10.380000)
# CP Length           : 580
# Parallelism         : 5.368966
